prod_id,prod_name,Platform,prod_category,Seller_name,act_price,dis_price,dis_percent,Day of order,State_,cust_review,Seller_name_dup,cust_rating,Festival_Sale,mode_of_pay
PID001011,Leather Seat Cover,Amazon,Automotive,KitchenCorner,35446.15,21976.61,38,2024-10-26,Tamil Nadu,"High quality and durable, highly recommended.",KitchenCorner,5,GIF,Debit Card
PID001012,Dell Inspiron Laptop,Amazon,Electronics,TechWorld,26771.58,20614.12,23,2026-12-18,Chandigarh,Fast delivery and superb packaging.,TechWorld,5,None,Debit Card
PID001013,Samsung Galaxy S23 Ultra,Amazon,Electronics,BeautyMart,49478.91,40572.71,18,2026-11-25,Madhya Pradesh,"Excellent product, great value for money.",BeautyMart,4,GIF,UPI
PID001014,Nike Air Max Sneakers,Flipkart,Fashion,SportsArena,36159.56,24950.1,31,2024-03-01,Tamil Nadu,Overpriced for the quality offered.,SportsArena,2,None,Credit Card
PID001015,Philips Desk Lamp,Amazon,Office,BeautyMart,36577.74,28530.64,22,2026-03-03,Gujarat,"Excellent product, great value for money.",BeautyMart,5,None,Wallet
PID001016,Barbie Dreamhouse,Amazon,Toys,AutoZone,47293.68,37362.01,21,2026-11-15,Gujarat,Will not buy from this seller again.,AutoZone,2,GIF,Cash on Delivery
PID001017,H&M Summer Dress,Amazon,Fashion,BookBazaar,29166.86,12833.42,56,2024-10-05,Delhi,Customer support was unhelpful and slow.,BookBazaar,2,GIF,Credit Card
PID001018,Adidas Ultraboost Shoes,Flipkart,Fashion,StyleStreet,4865.81,4087.28,16,2025-10-09,Karnataka,Fast delivery and superb packaging.,StyleStreet,4,BBD,UPI
PID001019,Dabur Organic Honey,Amazon,Grocery,Cloud Retailer,15645.98,13142.62,16,2026-11-10,Karnataka,"Not bad, but not great either.",Cloud Retailer,3,GIF,Credit Card
PID001020,Apple iPad Air,Flipkart,Electronics,AutoZone,5191.64,3218.82,38,2024-02-22,Kerala,"Excellent product, great value for money.",AutoZone,5,None,Debit Card
PID001021,Samsung Galaxy S23 Ultra,Amazon,Electronics,TechWorld,6782.52,3119.96,54,2026-02-18,Chandigarh,Fast delivery and superb packaging.,TechWorld,5,None,UPI
PID001022,Philips Car Vacuum,Amazon,Automotive,GroceryKing,42665.47,38398.92,10,2024-11-29,Himachal Pradesh,"Great product for the price, will buy again.",GroceryKing,5,GIF,Cash on Delivery
PID001023,Sony WH-1000XM5 Headphones,Amazon,Electronics,StyleStreet,7894.76,7263.18,8,2026-11-15,Rajasthan,Perfect fit and looks even better in person.,StyleStreet,4,GIF,Credit Card
PID001024,Boat Bluetooth Speaker,Amazon,Electronics,HomeEssentials,5307.79,2229.27,58,2026-12-01,Mizoram,"Excellent product, great value for money.",HomeEssentials,4,None,Credit Card
PID001025,LG 260L Refrigerator,Flipkart,Home Appliances,BabyCarePlus,32837.16,26598.1,19,2026-10-31,Bihar,Customer support was unhelpful and slow.,BabyCarePlus,2,BBD,Net Banking
PID001026,NCERT Physics Textbook,Amazon,Books,Amazon Prime Store,11381.22,8763.54,23,2025-08-12,Uttar Pradesh,Five stars — exceeded my expectations.,Amazon Prime Store,4,None,Debit Card
PID001027,JBL Flip 6 Speaker,Amazon,Electronics,ElectroHub,9067.78,5622.02,38,2026-10-13,Bihar,Fast delivery and superb packaging.,ElectroHub,5,GIF,Credit Card
PID001028,Yonex Nanoray Tennis Racket,Flipkart,Sports,BabyCarePlus,43795.03,34160.12,22,2026-09-10,Andaman & Nicobar,Packaging was damaged and parts missing.,BabyCarePlus,2,BBD,Cash on Delivery
PID001029,Philips Car Vacuum,Amazon,Automotive,ElectroHub,38933.65,33482.94,14,2024-12-16,West Bengal,Customer support was helpful and responsive.,ElectroHub,5,None,Net Banking
PID001030,Classmate Notebook,Flipkart,Office,Amazon Prime Store,28976.58,14198.52,51,2026-09-02,Tamil Nadu,Very satisfied — works exactly as described.,Amazon Prime Store,5,BBD,Credit Card
PID001031,Zara Leather Jacket,Flipkart,Fashion,StyleStreet,21306.84,10866.49,49,2024-02-26,Goa,Will not buy from this seller again.,StyleStreet,1,None,Debit Card
PID001032,Dyson V11 Vacuum Cleaner,Amazon,Home Appliances,StyleStreet,27029.61,17298.95,36,2025-11-18,Uttar Pradesh,"High quality and durable, highly recommended.",StyleStreet,4,GIF,UPI
PID001033,Forest Essentials Perfume,Flipkart,Beauty,BeautyMart,35214.05,28171.24,20,2024-10-07,Ladakh,"High quality and durable, highly recommended.",BeautyMart,4,BBD,Credit Card
PID001034,Apple iPhone 14 Pro Max,Flipkart,Electronics,TechWorld,45585.82,32821.79,28,2024-07-04,Tamil Nadu,Product matches description but packaging was plain.,TechWorld,3,None,Credit Card
PID001035,Dell Inspiron Laptop,Flipkart,Electronics,BeautyMart,2982.11,2594.44,13,2024-04-28,Uttar Pradesh,Fast delivery and superb packaging.,BeautyMart,5,None,Credit Card
PID001036,Levi's 501 Jeans,Flipkart,Fashion,Amazon Prime Store,33204.82,30216.39,9,2026-02-15,Arunachal Pradesh,Five stars — exceeded my expectations.,Amazon Prime Store,4,None,Credit Card
PID001037,Apple iPhone 14 Pro Max,Flipkart,Electronics,BeautyMart,4037.85,2382.33,41,2025-01-10,Delhi,"Size and color as shown, no surprises.",BeautyMart,3,None,Credit Card
PID001038,Chicco Baby Stroller,Amazon,Toys,HomeEssentials,23615.19,11571.44,51,2026-04-03,Tamil Nadu,"Excellent product, great value for money.",HomeEssentials,5,None,Credit Card
PID001039,MRF Cricket Bat,Amazon,Sports,KitchenCorner,8185.37,5729.76,30,2024-04-13,Gujarat,Works fine but build feels a bit light.,KitchenCorner,3,None,Cash on Delivery
PID001040,Hot Wheels Racing Car,Flipkart,Toys,OfficePro,46586.22,36337.25,22,2024-12-13,Uttar Pradesh,"Feels cheap and flimsy, not recommended.",OfficePro,1,None,Wallet
PID001041,Kent RO Water Purifier,Amazon,Home Appliances,TechWorld,11101.54,9325.29,16,2025-10-19,Kerala,"Delivery was on time, product is acceptable.",TechWorld,3,GIF,Credit Card
PID001042,Marvel Avengers Comic,Flipkart,Books,AutoZone,41397.23,35187.65,15,2026-07-10,Madhya Pradesh,"Battery life is outstanding, lasts all day.",AutoZone,5,None,Credit Card
PID001043,Apple iPhone 14 Pro Max,Amazon,Electronics,BabyCarePlus,30238.87,12397.94,59,2024-12-16,Tamil Nadu,"High quality and durable, highly recommended.",BabyCarePlus,5,None,UPI
PID001044,JBL Flip 6 Speaker,Amazon,Electronics,Cloud Retailer,37874.77,28784.83,24,2025-11-28,Rajasthan,"High quality and durable, highly recommended.",Cloud Retailer,5,GIF,Credit Card
PID001045,JBL Flip 6 Speaker,Flipkart,Electronics,TechWorld,28274.22,12723.4,55,2026-10-02,Tamil Nadu,"Excellent product, great value for money.",TechWorld,4,BBD,Wallet
PID001046,H&M Summer Dress,Amazon,Fashion,AutoZone,25110.76,18833.07,25,2025-11-26,Jammu & Kashmir,Good value if you catch it on discount.,AutoZone,3,GIF,Net Banking
PID001047,Casio G-Shock Watch,Amazon,Fashion,KitchenCorner,5229.94,2301.17,56,2024-11-02,Punjab,"Average quality, does the job.",KitchenCorner,3,GIF,Debit Card
PID001048,OnePlus 12 5G,Amazon,Electronics,ElectroHub,34182.22,30764.0,10,2024-02-08,Puducherry,"Received a defective unit, had to return.",ElectroHub,2,None,Credit Card
PID001049,Steelbird Bike Helmet,Amazon,Automotive,FashionFiesta,49672.15,31293.45,37,2026-10-17,Madhya Pradesh,Five stars — exceeded my expectations.,FashionFiesta,4,GIF,Wallet
PID001050,NCERT Physics Textbook,Flipkart,Books,GroceryKing,14683.91,8222.99,44,2024-02-02,Maharashtra,Customer support was unhelpful and slow.,GroceryKing,2,None,Net Banking
PID001051,Dell Inspiron Laptop,Flipkart,Electronics,Flipkart Seller123,47909.18,28266.42,41,2026-09-26,Delhi,"Great product for the price, will buy again.",Flipkart Seller123,4,BBD,Credit Card
PID001052,Lakme 9to5 Lipstick,Flipkart,Beauty,StyleStreet,4886.88,3665.16,25,2025-09-19,Delhi,Perfect fit and looks even better in person.,StyleStreet,5,BBD,Debit Card
PID001053,Nike Air Max Sneakers,Flipkart,Fashion,Flipkart Seller123,9123.48,4196.8,54,2026-10-29,Jammu & Kashmir,"Great product for the price, will buy again.",Flipkart Seller123,4,BBD,Net Banking
PID001054,Blue Tokai Coffee Beans,Flipkart,Grocery,Amazon Prime Store,48589.7,31097.41,36,2026-07-22,Uttar Pradesh,Perfect fit and looks even better in person.,Amazon Prime Store,5,None,Cash on Delivery
PID001055,Marvel Avengers Comic,Amazon,Books,KitchenCorner,42272.82,31704.61,25,2026-12-29,Gujarat,Customer support was helpful and responsive.,KitchenCorner,4,None,Debit Card
PID001056,Cosco Dumbbells,Amazon,Sports,TechWorld,37103.92,29683.14,20,2025-01-27,Maharashtra,"Delivery was on time, product is acceptable.",TechWorld,3,None,Cash on Delivery
PID001057,LG 260L Refrigerator,Flipkart,Home Appliances,AutoZone,42720.69,34603.76,19,2026-06-04,Haryana,"Great product for the price, will buy again.",AutoZone,4,None,Debit Card
PID001058,MuscleBlaze Whey Protein,Flipkart,Grocery,GadgetGalaxy,5634.13,4732.67,16,2025-04-15,Himachal Pradesh,"Size and color as shown, no surprises.",GadgetGalaxy,3,None,Credit Card
PID001059,Sony WH-1000XM5 Headphones,Flipkart,Electronics,GroceryKing,49822.62,31886.48,36,2025-08-13,Delhi,"Great product for the price, will buy again.",GroceryKing,5,None,UPI
PID001060,NCERT Physics Textbook,Amazon,Books,BookBazaar,16145.29,15015.12,7,2025-11-28,Maharashtra,Customer support was unhelpful and slow.,BookBazaar,1,GIF,Cash on Delivery
PID001061,NCERT Physics Textbook,Flipkart,Books,TechWorld,10732.35,10088.41,6,2026-09-25,Tamil Nadu,Customer support was unhelpful and slow.,TechWorld,1,BBD,UPI
PID001062,Apple iPhone 14 Pro Max,Amazon,Electronics,SportsArena,20372.41,15483.03,24,2026-12-15,Arunachal Pradesh,"Battery drains quickly, disappointed.",SportsArena,2,None,UPI
PID001063,Samsung Galaxy S23 Ultra,Flipkart,Electronics,Flipkart Seller123,44768.84,30442.81,32,2026-06-05,Karnataka,Perfect fit and looks even better in person.,Flipkart Seller123,5,None,Debit Card
PID001064,Atomic Habits,Flipkart,Books,FashionFiesta,48286.37,32834.73,32,2025-05-09,Uttar Pradesh,Five stars — exceeded my expectations.,FashionFiesta,4,None,Credit Card
PID001065,JBL Flip 6 Speaker,Amazon,Electronics,ElectroHub,16321.88,7018.41,57,2025-05-20,Maharashtra,Packaging was damaged and parts missing.,ElectroHub,2,None,Cash on Delivery
PID001066,Marvel Avengers Comic,Amazon,Books,Amazon Prime Store,39642.44,20614.07,48,2026-04-23,Jharkhand,"Arrived earlier than expected, very happy.",Amazon Prime Store,4,None,Wallet
PID001067,Everest Masala Pack,Amazon,Grocery,Amazon Prime Store,2017.0,968.16,52,2024-11-05,Odisha,Customer support was unhelpful and slow.,Amazon Prime Store,1,GIF,Net Banking
PID001068,Sony WH-1000XM5 Headphones,Flipkart,Electronics,BookBazaar,47628.37,24766.75,48,2024-06-18,Uttar Pradesh,"Excellent product, great value for money.",BookBazaar,4,None,Debit Card
PID001069,Boat Bluetooth Speaker,Flipkart,Electronics,Amazon Prime Store,35025.99,18914.03,46,2025-02-02,West Bengal,Customer support was unhelpful and slow.,Amazon Prime Store,1,None,Debit Card
PID001070,L'Oreal Paris Shampoo,Flipkart,Beauty,Amazon Prime Store,46332.17,30579.23,34,2024-11-15,Gujarat,Fast delivery and superb packaging.,Amazon Prime Store,4,None,Credit Card
PID001071,Whirlpool Microwave Oven,Flipkart,Home Appliances,OfficePro,31778.54,16207.06,49,2024-11-26,Ladakh,Very satisfied — works exactly as described.,OfficePro,4,BF,Cash on Delivery
PID001072,Samsung Galaxy S23 Ultra,Amazon,Electronics,OfficePro,5363.03,2574.25,52,2024-11-02,Delhi,"Delivery was on time, product is acceptable.",OfficePro,3,GIF,Debit Card
PID001073,Dabur Organic Honey,Amazon,Grocery,OfficePro,10751.18,4945.54,54,2024-03-07,Delhi,Customer support was helpful and responsive.,OfficePro,4,None,Cash on Delivery
PID001074,Ray-Ban Aviator Sunglasses,Amazon,Fashion,OfficePro,45418.08,24525.76,46,2024-01-29,Maharashtra,"Size and color as shown, no surprises.",OfficePro,3,None,Debit Card
PID001075,L'Oreal Paris Shampoo,Amazon,Beauty,SportsArena,44004.44,34763.51,21,2026-12-18,Bihar,Customer support was helpful and responsive.,SportsArena,5,None,Credit Card
PID001076,Samsung Galaxy S23 Ultra,Flipkart,Electronics,Cloud Retailer,7838.09,5643.42,28,2025-05-25,Manipur,"Delivery was on time, product is acceptable.",Cloud Retailer,3,None,UPI
PID001077,JBL Flip 6 Speaker,Flipkart,Electronics,OfficePro,12243.19,8570.23,30,2025-03-19,Manipur,Customer support was helpful and responsive.,OfficePro,5,None,Cash on Delivery
PID001078,Canon EOS 90D Camera,Flipkart,Electronics,FashionFiesta,20275.33,15206.5,25,2026-01-20,Karnataka,Customer support was helpful and responsive.,FashionFiesta,4,None,Net Banking
PID001079,Lakme 9to5 Lipstick,Amazon,Beauty,AutoZone,42182.93,23200.61,45,2024-10-25,Delhi,"Feels cheap and flimsy, not recommended.",AutoZone,2,GIF,Debit Card
PID001080,Samsung Galaxy S23 Ultra,Amazon,Electronics,OfficePro,774.6,356.32,54,2026-11-26,Telangana,"Excellent product, great value for money.",OfficePro,4,GIF,UPI
PID001081,Decathlon Gym Bag,Amazon,Sports,Cloud Retailer,37168.51,32336.6,13,2026-07-09,Karnataka,Packaging was damaged and parts missing.,Cloud Retailer,1,None,Net Banking
PID001082,Dell Inspiron Laptop,Amazon,Electronics,BeautyMart,36370.37,16002.96,56,2024-05-22,Haryana,"Satisfactory performance, could be improved.",BeautyMart,3,None,Debit Card
PID001083,Figaro Olive Oil,Amazon,Grocery,Amazon Prime Store,5724.39,3262.9,43,2025-05-14,Tamil Nadu,Fast delivery and superb packaging.,Amazon Prime Store,5,None,Cash on Delivery
PID001084,Apple iPad Air,Amazon,Electronics,BabyCarePlus,45653.41,37435.8,18,2026-10-22,Goa,"Great product for the price, will buy again.",BabyCarePlus,4,GIF,Debit Card
PID001085,Figaro Olive Oil,Flipkart,Grocery,BookBazaar,34429.35,24444.84,29,2026-11-01,Tripura,"Battery drains quickly, disappointed.",BookBazaar,2,None,Credit Card
PID001086,JBL Flip 6 Speaker,Amazon,Electronics,TechWorld,6036.92,4467.32,26,2025-08-01,Ladakh,"Battery drains quickly, disappointed.",TechWorld,1,None,UPI
PID001087,Boat Bluetooth Speaker,Amazon,Electronics,SportsArena,46343.84,38465.39,17,2025-11-25,Maharashtra,"Arrived earlier than expected, very happy.",SportsArena,4,GIF,UPI
PID001088,Sony WH-1000XM5 Headphones,Amazon,Electronics,Amazon Prime Store,44948.9,42251.97,6,2024-09-22,Delhi,"High quality and durable, highly recommended.",Amazon Prime Store,5,None,Net Banking
PID001089,HP Pavilion Gaming Laptop,Amazon,Electronics,StyleStreet,10122.03,9109.83,10,2026-12-22,Madhya Pradesh,"Arrived earlier than expected, very happy.",StyleStreet,5,None,UPI
PID001090,Kent RO Water Purifier,Flipkart,Home Appliances,AutoZone,46132.94,36445.02,21,2024-10-08,Puducherry,Perfect fit and looks even better in person.,AutoZone,5,BBD,Credit Card
PID001091,Dell Inspiron Laptop,Flipkart,Electronics,StyleStreet,21786.89,14597.22,33,2026-10-31,Tripura,Perfect fit and looks even better in person.,StyleStreet,4,BBD,UPI
PID001092,LG 260L Refrigerator,Flipkart,Home Appliances,BabyCarePlus,18823.23,10352.78,45,2025-12-14,Karnataka,Works fine but build feels a bit light.,BabyCarePlus,3,None,Credit Card
PID001093,Decathlon Gym Bag,Flipkart,Sports,HomeEssentials,30273.33,16347.6,46,2025-10-30,Uttar Pradesh,"Feels cheap and flimsy, not recommended.",HomeEssentials,1,BBD,Credit Card
PID001094,Mi Fast Car Charger,Amazon,Automotive,OfficePro,39586.64,28898.25,27,2025-10-04,Haryana,"High quality and durable, highly recommended.",OfficePro,5,GIF,Debit Card
PID001095,Samsung Galaxy S23 Ultra,Flipkart,Electronics,GroceryKing,34476.96,17238.48,50,2024-10-07,Gujarat,"Great product for the price, will buy again.",GroceryKing,5,BBD,Debit Card
PID001096,Lakme 9to5 Lipstick,Amazon,Beauty,AutoZone,14323.99,11745.67,18,2024-10-03,Gujarat,Very satisfied — works exactly as described.,AutoZone,4,GIF,Net Banking
PID001097,Cosco Dumbbells,Amazon,Sports,OfficePro,34170.17,23235.72,32,2024-10-26,Karnataka,"Battery life is outstanding, lasts all day.",OfficePro,5,GIF,Credit Card
PID001098,Penguin Classic Novel,Flipkart,Books,SportsArena,21177.61,18636.3,12,2024-09-15,Tamil Nadu,Five stars — exceeded my expectations.,SportsArena,4,BBD,Debit Card
PID001099,Samsung Galaxy S23 Ultra,Amazon,Electronics,Cloud Retailer,45599.83,35111.87,23,2026-06-29,Maharashtra,Customer support was helpful and responsive.,Cloud Retailer,5,None,UPI
PID001100,Levi's 501 Jeans,Amazon,Fashion,Flipkart Seller123,23600.69,9912.29,58,2025-01-27,Tamil Nadu,"Satisfactory performance, could be improved.",Flipkart Seller123,3,None,Net Banking
PID001101,Boat Bluetooth Speaker,Flipkart,Electronics,GroceryKing,24792.17,22808.8,8,2024-03-29,Gujarat,"Great product for the price, will buy again.",GroceryKing,4,None,UPI
PID001102,Philips Desk Lamp,Amazon,Office,Amazon Prime Store,1658.55,1525.87,8,2026-11-30,Delhi,Product matches description but packaging was plain.,Amazon Prime Store,3,GIF,Debit Card
PID001103,OnePlus 12 5G,Flipkart,Electronics,Flipkart Seller123,9719.75,4276.69,56,2026-10-01,Ladakh,"Arrived earlier than expected, very happy.",Flipkart Seller123,4,BBD,Wallet
PID001104,Samsung Galaxy S23 Ultra,Amazon,Electronics,Amazon Prime Store,2590.57,1968.83,24,2026-11-17,Bihar,"Battery life is outstanding, lasts all day.",Amazon Prime Store,5,GIF,Net Banking
PID001105,OnePlus 12 5G,Flipkart,Electronics,ElectroHub,29255.97,25745.25,12,2026-12-26,Chhattisgarh,Fast delivery and superb packaging.,ElectroHub,5,None,Cash on Delivery
PID001106,Everest Masala Pack,Flipkart,Grocery,Amazon Prime Store,26183.83,20947.06,20,2024-09-08,Jammu & Kashmir,"Great product for the price, will buy again.",Amazon Prime Store,4,BBD,Debit Card
PID001107,Apple iPhone 14 Pro Max,Flipkart,Electronics,SportsArena,38356.86,19178.43,50,2025-04-06,Manipur,"Arrived earlier than expected, very happy.",SportsArena,5,None,Credit Card
PID001108,Lego Technic Set,Amazon,Toys,Flipkart Seller123,48593.91,44706.4,8,2026-05-26,West Bengal,"High quality and durable, highly recommended.",Flipkart Seller123,5,None,Debit Card
PID001109,Sony WH-1000XM5 Headphones,Flipkart,Electronics,BookBazaar,40736.97,19146.38,53,2026-02-14,Himachal Pradesh,"Battery life is outstanding, lasts all day.",BookBazaar,4,None,Debit Card
PID001110,Blue Tokai Coffee Beans,Flipkart,Grocery,KitchenCorner,5461.89,4751.84,13,2024-08-24,Uttar Pradesh,"Battery life is outstanding, lasts all day.",KitchenCorner,5,None,UPI
PID001111,Leather Seat Cover,Amazon,Automotive,BookBazaar,3618.24,2460.4,32,2026-08-25,Puducherry,Perfect fit and looks even better in person.,BookBazaar,5,None,UPI
PID001112,Apple iPad Air,Amazon,Electronics,Amazon Prime Store,37302.29,29841.83,20,2024-10-28,Karnataka,"Great product for the price, will buy again.",Amazon Prime Store,5,GIF,Credit Card
PID001113,H&M Summer Dress,Flipkart,Fashion,Amazon Prime Store,46361.0,41724.9,10,2024-10-04,Delhi,"High quality and durable, highly recommended.",Amazon Prime Store,4,BBD,UPI
PID001114,Apple iPad Air,Flipkart,Electronics,SportsArena,18615.08,17125.87,8,2025-09-24,Karnataka,Customer support was helpful and responsive.,SportsArena,4,BBD,Credit Card
PID001115,Yonex Nanoray Tennis Racket,Amazon,Sports,KitchenCorner,30450.92,18879.57,38,2025-11-16,Madhya Pradesh,"Excellent product, great value for money.",KitchenCorner,4,GIF,Wallet
PID001116,Samsung Galaxy S23 Ultra,Amazon,Electronics,TechWorld,28846.48,23077.18,20,2025-11-09,Tamil Nadu,Very satisfied — works exactly as described.,TechWorld,5,GIF,Cash on Delivery
PID001117,Dyson V11 Vacuum Cleaner,Flipkart,Home Appliances,Amazon Prime Store,11150.44,4794.69,57,2024-05-20,Gujarat,Overpriced for the quality offered.,Amazon Prime Store,2,None,Credit Card
PID001118,H&M Summer Dress,Amazon,Fashion,HomeEssentials,36747.34,32705.13,11,2026-10-21,West Bengal,Five stars — exceeded my expectations.,HomeEssentials,5,GIF,Debit Card
PID001119,Sony WH-1000XM5 Headphones,Amazon,Electronics,Flipkart Seller123,8498.94,6289.22,26,2024-11-19,Puducherry,"Poor quality, stopped working within a week.",Flipkart Seller123,2,GIF,Net Banking
